user_id,item_id,rating
31171,137585,5.0
677033,175600,5.0
995102,1228651,4.0
464557,128959,5.0
504470,2576388,4.0
714673,330238,5.0
868990,136110,5.0
691468,152510,2.0
704322,2140050,4.0
522525,2719579,4.0
229092,2598896,5.0
502635,137585,4.0
59256,967675,5.0
500260,1679420,5.0
258035,762508,4.0
941096,1871370,5.0
669582,1747742,4.0
969255,132135,4.0
567582,172027,5.0
408855,1662059,5.0
455394,2758251,5.0
742279,1523882,5.0
64132,1323914,5.0
318575,1387348,5.0
207974,1309537,5.0
289810,453349,4.0
996832,1420770,5.0
826039,1727972,3.0
165275,2347208,4.0
739288,554095,5.0
123286,166006,5.0
700885,1601008,4.0
967357,1634960,4.0
863420,1842150,4.0
400527,2867662,4.0
905784,530513,4.0
30828,1309537,5.0
570778,168592,5.0
943563,861613,5.0
256396,1125021,5.0
244912,123793,5.0
688986,1787191,5.0
481112,858304,4.0
667217,1800249,5.0
178484,530550,5.0
602267,1469072,5.0
212798,2946194,5.0
866634,1697200,5.0
860056,686614,1.0
105342,1905844,5.0
164233,1133906,4.0
783607,1010328,5.0
23205,987536,4.0
35258,174391,5.0
767174,1354920,5.0
814168,1576857,4.0
283057,627759,4.0
939618,1750582,5.0
730135,1226293,3.0
66371,1770781,4.0
937505,132738,4.0
833397,507766,5.0
291373,200269,5.0
583143,124553,5.0
455757,144931,4.0
956018,1064397,5.0
46457,1651169,5.0
222557,823534,4.0
717276,982932,5.0
269712,1188264,4.0
319177,2827807,5.0
789187,124204,5.0
217963,921642,4.0
677072,1605090,3.0
278259,1717449,5.0
145447,1226293,5.0
487350,1889597,4.0
362108,132738,4.0
398448,1942313,4.0
860925,1213752,5.0
660019,126335,4.0
729716,166633,5.0
86244,737598,4.0
594016,331370,4.0
86208,145906,5.0
669330,724319,4.0
464228,134849,5.0
474938,1744232,5.0
340907,1842923,5.0
401867,1962198,4.0
162244,2521310,5.0
154812,199231,5.0
272698,706929,5.0
530458,246463,5.0
754446,2587651,5.0
844680,1982031,4.0
487049,136860,5.0
43331,1000254,5.0
691606,784545,5.0
815285,1949394,5.0
785507,2901393,4.0
907759,131533,5.0
896343,124204,5.0
927605,806803,5.0
333099,1379559,5.0
855286,2673990,5.0
176430,1626903,5.0
473033,1993236,5.0
327298,1737394,4.0
477198,335248,5.0
153278,432275,4.0
197141,865225,4.0
418510,172027,5.0
355892,653200,4.0
721596,1364866,3.0
234255,2196467,3.0
225436,1383632,5.0
235195,127865,5.0
87599,1429022,5.0
113411,2548121,5.0
36144,709521,4.0
836300,2552714,4.0
594380,130259,4.0
730953,2201631,5.0
442657,1980086,4.0
652772,733561,5.0
871724,1869763,5.0
835052,1529884,5.0
469916,164593,4.0
763584,1773535,5.0
722262,1069879,4.0
388651,1427330,5.0
164968,169961,4.0
589826,1226293,4.0
132361,160346,5.0
530487,1121769,5.0
625980,1225430,5.0
810441,1769705,5.0
403813,127865,5.0
922473,1800249,3.0
234806,1592185,4.0
669436,1419083,5.0
376033,1331220,5.0
321164,1287125,5.0
398732,134849,5.0
953664,1630499,3.0
128406,1498534,5.0
516521,1428087,4.0
537196,1099773,5.0
594831,2271345,5.0
237342,1702813,5.0
108088,865225,5.0
595452,1605839,5.0
172286,168610,4.0
303268,360595,5.0
106443,911132,4.0
95643,123373,4.0
280156,2150854,5.0
136656,1247578,5.0
886134,2463317,5.0
473321,134393,5.0
815529,1142945,5.0
534718,1793377,5.0
990024,1334351,5.0
292739,561264,3.0
283057,2812364,5.0
877135,2405283,5.0
215092,1815068,5.0
677072,797218,5.0
927189,1545760,5.0
844694,1701960,4.0
925838,2673874,4.0
349895,265806,5.0
46477,1767052,4.0
722949,123373,5.0
333320,136110,5.0
849987,802815,3.0
344217,2770385,4.0
78724,144051,2.0
635323,864981,5.0
495401,393530,4.0
624434,132738,5.0
426633,952643,5.0
14102,195124,4.0
765399,123793,4.0
348011,1339136,5.0
934276,2953707,3.0
512081,123373,2.0
301111,1255234,5.0
950454,1904669,5.0
986239,1238932,5.0
380672,522755,5.0
560174,1325648,5.0
893304,183194,2.0
680147,2215805,4.0
611881,1274956,5.0
490698,174086,4.0
77321,2160645,5.0
275108,795781,5.0
177139,638318,5.0
281820,2290809,5.0
544070,2340200,3.0
942864,2794512,4.0
991015,188052,5.0
44592,773361,4.0
583408,2861781,4.0
455430,495224,3.0
846686,1674936,4.0
571519,1188264,4.0
954222,1947410,4.0
796588,1729496,3.0
506190,1982555,5.0
395691,2708578,5.0
181859,463770,5.0
121478,125564,5.0
898338,755371,5.0
715349,241461,5.0
842332,1098399,5.0
582471,1355618,5.0
621428,1163129,4.0
935759,1115223,4.0
840946,1240309,4.0
657729,180843,5.0
345914,174086,4.0
139814,826672,4.0
846494,1207360,5.0
15186,1031440,5.0
641729,931734,5.0
906545,1737394,4.0
377572,1567172,4.0
727696,1730006,5.0
689620,783906,2.0
706849,2120468,4.0
393344,124204,4.0
850964,195613,5.0
32925,1892264,5.0
518037,193179,5.0
118279,475271,5.0
378075,2522228,4.0
109913,1359622,4.0
318131,1061890,5.0
805366,2565135,4.0
51585,365608,5.0
815966,1318793,4.0
707988,2575124,4.0
54553,1694131,5.0
465439,1860491,5.0
341928,946530,5.0
498001,1110676,4.0
168097,136860,4.0
142931,1410653,4.0
443763,134393,5.0
599874,1366699,5.0
603937,550322,5.0
83797,1979590,5.0
310266,2877562,4.0
752661,1391320,4.0
169361,1769705,5.0
859263,143094,4.0
809490,1163553,5.0
346344,326908,4.0
600245,1955988,4.0
871975,493510,5.0
523175,779946,3.0
203979,1584000,5.0
750271,1530271,5.0
385362,1860720,5.0
386336,2107392,5.0
41159,2578061,5.0
313963,136110,5.0
675604,2011987,5.0
446181,1566348,5.0
321491,1913010,4.0
509560,1301573,5.0
398482,1188264,5.0
273218,1396878,4.0
437867,141761,5.0
16305,1226293,5.0
396939,1882156,5.0
562300,1336309,4.0
536296,1769937,4.0
984270,1063761,5.0
3096,445150,5.0
874554,1961311,5.0
332,450618,5.0
503667,2590191,5.0
342105,1309537,5.0
877686,175496,5.0
879167,654025,4.0
408210,174086,5.0
486887,1905844,4.0
718946,1317846,5.0
826561,934639,5.0
435832,181161,5.0
498839,1446293,3.0
55866,562188,5.0
910283,1714731,5.0
989149,2620667,4.0
207377,131117,4.0
600532,127865,5.0
377223,423236,4.0
576202,1408529,5.0
792962,1171513,3.0
413365,126335,5.0
565291,164051,5.0
933801,1544791,5.0
858806,779946,4.0
211124,1515339,4.0
819524,145906,5.0
725216,1965742,5.0
666857,131533,5.0
138167,965768,5.0
593834,849468,4.0
908446,1729232,4.0
711964,1031440,5.0
732895,134849,5.0
923198,1226293,5.0
442127,2719014,5.0
187147,152836,4.0
864060,1770781,5.0
453054,1309537,5.0
717960,829667,5.0
757771,2414102,5.0
602747,1697200,2.0
668243,1614043,5.0
556270,137585,5.0
804772,1364569,4.0
804891,1241917,5.0
393823,127865,5.0
553081,2863546,4.0
536483,341450,3.0
523948,131533,5.0
144003,755371,5.0
873136,1335648,5.0
614537,638318,4.0
609537,1440450,4.0
317632,2180197,5.0
36473,142179,4.0
499767,742741,5.0
172977,1531631,3.0
748397,2724643,5.0
689890,1890107,5.0
807690,181737,4.0
779935,1213752,4.0
449434,1329072,5.0
986520,755371,5.0
313912,386314,5.0
194653,154002,5.0
534576,168610,5.0
127864,164051,4.0
495023,467817,5.0
293467,130259,5.0
70714,348662,5.0
380301,135459,4.0
426633,2871253,5.0
308296,263699,4.0
694140,1268360,5.0
248994,945880,5.0
369719,382919,5.0
476519,1534987,5.0
128091,162634,5.0
881623,254493,3.0
637830,1139708,4.0
808103,1223725,5.0
257397,1213427,5.0
705604,485462,4.0
79635,127865,5.0
769327,1082379,5.0
334118,174086,4.0
286885,140321,5.0
892326,1727383,4.0
430837,596740,5.0
322620,159931,4.0
628875,154002,5.0
991702,1814462,5.0
292551,145906,4.0
697539,2261828,5.0
565495,124553,4.0
11417,429191,5.0
32925,481258,5.0
249756,242661,4.0
776141,1859039,5.0
247826,1504330,5.0
651904,645661,5.0
197410,1576942,5.0
157299,1584000,4.0
861695,2396750,5.0
270266,175496,5.0
136833,1476974,5.0
918856,1840637,3.0
68418,222318,4.0
734809,1038233,5.0
955693,137585,4.0
688355,2885734,5.0
18536,136110,5.0
226440,1296364,5.0
482140,1925838,4.0
759686,130727,5.0
272698,2383976,3.0
849472,1223725,5.0
7849,580060,5.0
19663,140321,5.0
313963,124204,5.0
770159,1929594,4.0
325868,1803860,5.0
296551,1361162,3.0
124187,919589,5.0
175025,1661761,5.0
754997,439740,5.0
995202,131117,5.0
977097,553143,5.0
689010,426346,2.0
741442,2004376,4.0
288358,167112,3.0
169352,1378631,4.0
194430,153475,4.0
200924,994626,3.0
439359,740349,5.0
880881,1195490,5.0
64607,1960387,5.0
778679,408092,5.0
848124,126335,5.0
163365,569424,4.0
236491,1063576,5.0
339899,2301588,5.0
808127,1121351,5.0
436017,1125699,5.0
951795,1294261,5.0
349774,718654,5.0
118109,130259,5.0
278841,123793,5.0
416369,1655531,4.0
284908,181737,4.0
396277,987052,5.0
106610,552889,4.0
526458,1154732,4.0
309050,1530913,5.0
722423,168592,5.0
899772,2264245,4.0
603880,1013498,5.0
495639,241019,5.0
103815,2752000,5.0
110459,1801597,5.0
295376,136110,4.0
694293,1228651,5.0
651391,750697,5.0
81547,188052,2.0
536638,229145,5.0
387865,1389231,5.0
21767,297536,5.0
446338,1769937,5.0
612244,1687082,4.0
576202,2145486,5.0
251862,133584,5.0
545170,123793,4.0
11076,263699,4.0
228100,693222,2.0
702481,2937389,4.0
436017,945880,4.0
396222,155820,3.0
357333,1238932,5.0
475405,405907,5.0
754765,1671818,3.0
88342,929570,5.0
748128,1937688,5.0
394419,1691700,4.0
275448,1842684,4.0
870874,2650470,5.0
977761,1534987,4.0
111173,308150,3.0
149745,1804544,4.0
396984,153475,5.0
932882,1174307,4.0
370094,694477,5.0
562347,125424,5.0
448466,1164098,4.0
81943,1446293,4.0
840994,1045120,4.0
303847,1845636,5.0
308620,141761,5.0
178651,1460767,3.0
59115,2168553,5.0
398844,322434,3.0
886675,1665000,5.0
279122,2337876,4.0
182823,684027,5.0
963723,421373,4.0
564976,123793,5.0
257526,532135,4.0
104189,153475,4.0
626618,1317673,5.0
231191,450618,5.0
733593,2666666,5.0
252311,1087594,5.0
514931,1755186,5.0
252690,2849197,4.0
362951,2125454,5.0
810332,549867,5.0
684405,1695878,2.0
993105,1591403,4.0
541864,1463543,5.0
547821,719301,5.0
497408,137585,5.0
958133,126335,3.0
173937,1267490,5.0
941224,1009845,5.0
848231,363135,4.0
500681,2835178,4.0
292674,174086,4.0
220542,2261828,5.0
227441,2886469,5.0
335468,987052,5.0
347284,193361,5.0
324421,727382,5.0
590829,1024498,4.0
108261,1473684,5.0
950466,1522253,4.0
282059,1285647,5.0
117390,1016759,5.0
966056,503972,4.0
903060,1905844,4.0
406628,1337205,4.0
337453,159395,5.0
767881,162634,4.0
609249,1226293,5.0
458244,1003076,5.0
776484,1211562,5.0
652108,755371,5.0
820225,125424,5.0
157422,985087,5.0
909171,795734,4.0
774231,2904350,4.0
638817,2087286,5.0
328284,147594,5.0
809205,193179,4.0
849889,921642,5.0
836872,2873927,5.0
256306,532135,5.0
74607,1257812,5.0
126088,131533,5.0
261004,132738,5.0
785643,242782,5.0
925271,155735,5.0
27037,1176605,5.0
720081,2720289,4.0
478428,193361,4.0
913129,134015,5.0
489995,1552616,5.0
181276,126335,4.0
758328,730008,5.0
947996,2758251,5.0
910750,1925838,5.0
947761,165468,5.0
694337,2157942,5.0
357536,137585,5.0
383510,2122305,5.0
744167,125465,5.0
516183,137585,5.0
580776,2661735,5.0
815942,253667,5.0
644491,617013,4.0
778176,1541730,4.0
566040,142179,5.0
158398,195124,5.0
783070,2743996,4.0
678734,135750,5.0
495681,304354,5.0
542625,144051,2.0
331589,925104,5.0
888385,2826127,5.0
456355,929861,5.0
299602,1567231,5.0
294343,152662,5.0
392438,152836,3.0
126434,125564,5.0
209041,1274956,5.0
822989,1390469,5.0
955287,2115784,4.0
523949,642677,5.0
288968,1596783,4.0
936299,132738,5.0
122212,1861964,5.0
305254,1731468,5.0
90370,126335,5.0
698553,136860,5.0
376755,126335,4.0
23563,1532367,4.0
83698,1016759,5.0
769553,302723,5.0
452680,1769705,5.0
259017,1845636,5.0
551158,2115021,4.0
854957,1883172,5.0
705440,278878,5.0
592782,131533,5.0
270919,795254,5.0
90370,130727,4.0
604032,125465,4.0
845608,366475,4.0
759953,914568,4.0
58530,859692,4.0
645327,582976,5.0
616168,940419,4.0
446339,1730006,5.0
998336,1337205,4.0
546896,619157,5.0
596817,756784,5.0
998704,2546173,2.0
692340,1429859,4.0
717067,1626903,5.0
687419,125564,2.0
665993,864299,5.0
720201,1223725,5.0
666842,319191,5.0
828655,2429104,3.0
184044,2743152,3.0
154880,130259,3.0
854262,1245038,3.0
366460,132135,4.0
214508,1446293,5.0
812207,1568020,5.0
111951,241759,3.0
870648,1662059,5.0
481757,1784020,4.0
311276,2957481,4.0
741934,152662,5.0
874369,937638,4.0
597442,1640697,5.0
190868,144051,3.0
78541,524341,4.0
100297,174086,4.0
315185,958423,5.0
777562,810197,5.0
574481,131117,5.0
625274,131533,5.0
915297,174086,4.0
173402,1229740,4.0
7727,599262,5.0
457806,665360,5.0
710433,1695279,3.0
433853,131533,5.0
791274,1851598,4.0
250916,1273915,4.0
386569,443517,4.0
516460,924335,4.0
108165,1709498,5.0
309974,2916826,5.0
153086,123373,5.0
788077,132135,5.0
951317,123373,5.0
64418,1260666,5.0
485490,1845435,3.0
400274,134849,4.0
572091,467091,5.0
80047,141761,5.0
328836,241461,5.0
472549,1334728,5.0
856626,124204,5.0
570030,2066274,5.0
262156,1696364,4.0
643392,1826136,5.0
212958,2653183,4.0
442058,430708,4.0
401548,123373,5.0
818048,218606,3.0
722588,141300,5.0
921540,1697200,5.0
189181,154652,5.0
256357,291364,4.0
225436,1786525,5.0
904856,673166,4.0
985341,1496861,5.0
335906,1237090,5.0
295334,1523096,3.0
82758,174086,3.0
534323,1173025,4.0
757120,999526,4.0
862101,132738,5.0
32925,2810718,5.0
8968,231716,5.0
480020,2393071,5.0
489593,1390469,5.0
710251,1674936,5.0
883351,2595491,5.0
957038,1750582,4.0
5271,2645343,5.0
667146,1333316,5.0
344282,756784,5.0
684738,391525,4.0
891267,2315001,5.0
167313,126335,4.0
350898,2620667,5.0
93627,1808106,4.0
83718,1049981,5.0
384435,1880626,5.0
601959,142179,5.0
752090,902200,4.0
742630,2348346,5.0
199805,148690,5.0
201954,1229740,5.0
657147,127081,5.0
56221,374793,4.0
158184,1498329,5.0
248458,1187659,4.0
775232,730008,5.0
247322,1496861,5.0
929507,176490,4.0
602569,230856,4.0
165402,2723278,4.0
720919,890500,3.0
797065,1934274,4.0
691813,1435687,4.0
330707,233596,5.0
2905,136860,4.0
791540,1872602,5.0
383862,1806296,5.0
765465,934639,5.0
46566,1984705,5.0
869348,1729496,4.0
617382,2858904,4.0
845138,1671970,4.0
512061,132135,5.0
507480,136110,5.0
969858,2245994,2.0
363656,755371,4.0
856019,2065252,4.0
71036,1384766,4.0
793081,851692,4.0
394935,152998,3.0
703714,545632,4.0
273369,2902058,4.0
53475,1250402,4.0
515408,849468,5.0
363762,1522253,5.0
978452,197391,3.0
911524,131533,5.0
64179,168592,4.0
612354,1345080,5.0
526522,2783742,5.0
914961,2329479,4.0
433676,149739,5.0
141045,131533,5.0
759687,432275,4.0
474113,2046224,4.0
41790,1297588,5.0
497723,730008,5.0
566830,279859,4.0
821742,704314,4.0
538970,1213427,5.0
528784,137585,4.0
234006,1731993,5.0
256555,2686655,4.0
896669,2496394,4.0
671391,1424454,4.0
852993,180843,5.0
180490,1913424,5.0
444264,861707,4.0
758480,1229740,5.0
822791,123793,5.0
335553,137585,5.0
902853,265428,4.0
437161,2904350,5.0
658923,2131297,5.0
999431,1676837,5.0
199148,2758251,4.0
910768,1382388,5.0
818581,123793,5.0
325563,1209909,4.0
497547,1049981,4.0
34768,1924247,5.0
45337,2637067,5.0
218394,1424454,5.0
266435,2444721,4.0
487377,152662,5.0
528720,1446293,5.0
714066,1663870,5.0
768039,1258330,5.0
272880,135750,5.0
821125,123793,4.0
5057,2530612,3.0
38858,451860,4.0
335824,1675905,5.0
498354,720017,4.0
846895,1260666,5.0
559131,131533,5.0
59115,269172,5.0
893297,137585,5.0
263948,1187659,4.0
586611,166633,3.0
377769,127865,5.0
268917,1273589,5.0
781495,1547971,5.0
16353,909677,5.0
397941,1005880,5.0
327702,137585,5.0
506208,1695279,5.0
215321,127081,5.0
992560,561264,4.0
154433,1920477,4.0
511269,180014,5.0
636871,548104,5.0
556016,1459957,5.0
18819,1185240,4.0
759219,130727,5.0
210640,1542250,5.0
144348,1144308,5.0
289621,753788,4.0
792559,166633,4.0
31105,1303995,5.0
200978,145906,5.0
847533,1842792,5.0
285325,1121730,5.0
313710,1626903,4.0
36693,127081,5.0
24677,484978,5.0
568935,141688,5.0
300134,2403303,5.0
844825,127495,3.0
251638,1770781,5.0
125074,145906,5.0
961403,559634,5.0
374416,272388,4.0
445245,1869763,5.0
709411,744451,5.0
414368,1882156,5.0
677432,1076484,5.0
4472,491342,5.0
728381,135750,4.0
46441,577057,5.0
972674,195613,5.0
907038,161541,4.0
635670,1108814,5.0
805887,131533,4.0
659698,2885734,5.0
444534,577391,5.0
318798,2565135,5.0
747740,147594,4.0
262124,1362593,5.0
199646,265806,5.0
788785,1108555,5.0
227023,730008,5.0
441721,2463317,5.0
452119,135459,4.0
873912,2665954,5.0
561956,1109803,4.0
932680,1274956,5.0
275108,1322053,5.0
679467,160612,5.0
391431,125564,1.0
921763,1076484,5.0
245787,2293670,5.0
832150,531077,4.0
437970,235073,4.0
124088,1576857,5.0
46566,2175054,5.0
74387,2477276,5.0
831329,1108814,4.0
900553,2187037,5.0
979508,524341,5.0
37612,295362,5.0
39991,832070,5.0
496434,644425,2.0
299050,141688,5.0
856896,1309118,5.0
499540,124553,1.0
152449,174391,4.0
5700,730008,5.0
565631,460573,5.0
265401,1584000,5.0
562602,1897655,5.0
878938,152662,5.0
177939,1505204,4.0
234785,1662825,5.0
332574,2743152,5.0
124485,423547,5.0
973958,1773356,5.0
552639,377131,5.0
878482,459700,5.0
672250,851120,5.0
439590,1046957,4.0
3739,2885734,4.0
546545,147594,4.0
572491,175496,3.0
940550,207710,5.0
565678,1241304,5.0
987928,1460767,3.0
12094,1875147,5.0
148219,2520466,5.0
882623,1090011,5.0
437383,188052,5.0
296505,194232,4.0
354255,125424,4.0
432610,130259,4.0
130024,1090219,4.0
84498,152836,5.0
542521,972048,5.0
620054,123793,4.0
252360,131533,5.0
26892,1072638,5.0
76855,1417294,3.0
212438,1361212,5.0
228615,203856,5.0
308004,2151515,5.0
703583,1210233,4.0
446073,129831,5.0
440870,686139,4.0
249483,1453669,5.0
39929,278878,5.0
228348,2465812,4.0
132745,1600987,5.0
728004,176490,3.0
384670,1817073,5.0
129168,1505204,5.0
86834,499380,4.0
542984,1522253,5.0
32761,763288,5.0
445655,166633,3.0
805796,125424,5.0
514144,146684,5.0
544482,926842,4.0
694073,1226293,4.0
495669,181737,5.0
181471,1174307,5.0
577660,2396750,4.0
314726,175496,5.0
600329,1916904,5.0
378274,137585,5.0
898490,1379559,5.0
547556,858304,5.0
563562,2290809,5.0
870635,1139254,3.0
145029,2364723,4.0
128035,2004376,3.0
628714,128730,4.0
437161,1191124,4.0
915499,1120148,5.0
603159,152510,3.0
433099,147594,3.0
425647,1188264,4.0
72264,2684666,5.0
374794,1574548,5.0
396283,1308832,4.0
825788,148089,5.0
235556,148089,5.0
716583,1674936,4.0
829479,581032,5.0
818141,1750560,5.0
30703,145906,5.0
521179,284665,4.0
320760,289886,4.0
798597,1743343,4.0
416388,136860,5.0
108067,616682,5.0
384503,131533,5.0
544744,2531493,5.0
257847,2821340,5.0
941163,987743,5.0
882604,137585,4.0
971553,342311,5.0
66091,127865,4.0
271930,130259,4.0
644888,1469072,5.0
795432,134393,4.0
378348,1694131,5.0
458053,218606,5.0
662992,644425,5.0
32925,810197,5.0
858176,1499974,5.0
158004,879997,5.0
549554,1099081,4.0
90159,1434600,4.0
175028,447893,5.0
245897,1359622,5.0
386788,218606,5.0
343956,716072,4.0
858939,1872602,5.0
919520,2417217,5.0
4096,1287535,5.0
90531,1567172,4.0
802122,952053,5.0
167650,141300,5.0
623026,167112,4.0
832002,296430,4.0
761949,172914,5.0
254067,128730,4.0
315458,2535883,4.0
789669,126335,4.0
340580,1154164,4.0
208375,282220,5.0
798983,130727,4.0
491589,2036807,4.0
438559,1568020,5.0
242853,2235312,5.0
237861,1194169,5.0
483431,1467111,5.0
708655,154002,5.0
108753,125424,5.0
826953,1291744,5.0
502936,168610,5.0
667809,509406,5.0
458027,1252187,5.0
164252,1798233,5.0
493132,1937688,5.0
70082,167112,5.0
105608,172027,5.0
666966,1735083,5.0
461855,644706,3.0
252162,169961,5.0
918779,1200223,5.0
554616,1043392,5.0
810381,2955585,5.0
576202,259934,5.0
298175,1340234,5.0
388317,2735011,4.0
552877,1335648,5.0
801364,1129399,5.0
953412,1640972,4.0
863977,644706,4.0
455835,152662,5.0
862264,1006362,5.0
450747,2881970,5.0
752178,1045120,5.0
938692,149739,5.0
200356,138431,5.0
352502,145906,5.0
759758,1391477,5.0
930073,136110,5.0
46781,481258,5.0
833536,1139708,5.0
738397,2035790,5.0
603035,1505652,5.0
176303,131117,5.0
469588,927817,5.0
383453,1515649,2.0
100976,1282254,5.0
375615,1229092,4.0
826579,2100530,5.0
793027,649983,5.0
54104,125465,5.0
53989,132738,4.0
9481,127495,5.0
387681,127865,5.0
409585,1015917,2.0
346244,1459957,5.0
227668,919589,5.0
968608,550322,5.0
542459,1982555,5.0
401005,125424,5.0
254008,1568020,5.0
190707,577391,5.0
781983,627759,5.0
870380,870184,5.0
323646,1940985,5.0
929019,197170,4.0
887050,147594,5.0
31844,2670837,4.0
642291,423547,5.0
180076,2463317,5.0
262902,1110676,4.0
369440,368245,4.0
699274,657626,5.0
640993,432275,5.0
976997,1215281,5.0
283827,1719221,4.0
769019,1859039,5.0
719200,1630965,5.0
880907,131533,5.0
504292,1823394,5.0
99275,551782,5.0
429505,1099081,5.0
703951,1804642,5.0
231820,1766932,5.0
361816,1008562,5.0
220203,1982904,5.0
949885,1944337,5.0
756834,184374,4.0
142864,416213,4.0
487448,125424,4.0
384185,1299190,4.0
857815,1605839,5.0
401916,2874536,4.0
569450,2333126,5.0
72975,136110,4.0
505115,180843,5.0
579810,445150,4.0
293159,1174940,5.0
836714,1677685,5.0
512434,2720289,5.0
391053,904766,5.0
365853,1784020,3.0
655770,144051,5.0
154733,1335648,4.0
892981,1226293,4.0
325922,533452,5.0
239582,1042783,4.0
836131,858304,2.0
641469,1585757,4.0
714210,123793,4.0
751653,1322953,5.0
189238,309634,5.0
45405,2654048,4.0
625569,132738,5.0
809375,1692512,5.0
109851,693222,4.0
54965,533452,4.0
98997,1460767,5.0
229544,123373,4.0
637144,1135348,5.0
931611,1258330,2.0
240249,839499,5.0
815942,667268,5.0
938073,965768,5.0
839527,125465,5.0
390787,397303,5.0
766783,383730,5.0
422015,185182,4.0
554945,1188713,5.0
600931,1163129,5.0
881232,1538863,5.0
196959,763288,4.0
985852,858647,4.0
391706,2014078,4.0
734617,124204,5.0
792981,943243,4.0
250002,694477,5.0
890888,795320,5.0
560514,166633,5.0
683477,615009,5.0
157512,771815,4.0
245793,1340234,5.0
143312,1979624,5.0
764304,1661761,3.0
394415,1463543,5.0
594923,1129399,5.0
712415,1968677,5.0
975439,1746190,5.0
345135,144714,5.0
134055,1849707,5.0
546121,1962198,5.0
565095,2774410,5.0
115158,150138,5.0
770980,671958,5.0
36520,723450,4.0
405290,217822,5.0
293216,924088,4.0
870385,402211,5.0
143149,765009,5.0
182779,337018,5.0
221624,2327027,5.0
32581,123793,5.0
673509,512791,4.0
900737,238402,5.0
439659,1213427,5.0
524909,1563416,5.0
874088,149913,3.0
953891,147594,4.0
106832,1227811,5.0
786644,1484383,5.0
979761,172027,5.0
359946,1933100,3.0
131714,2440064,4.0
144547,1384766,5.0
691023,130259,5.0
988751,1979624,4.0
467100,1213752,5.0
427874,1153545,4.0
236358,1841367,4.0
230432,1859977,4.0
564674,1449570,5.0
377628,499679,5.0
174587,2520466,5.0
23756,169179,5.0
545733,859692,5.0
435307,191514,5.0
784636,1116585,5.0
288877,1376921,4.0
876514,933691,5.0
720996,131533,5.0
163559,2622679,5.0
278269,1303995,4.0
51271,125424,5.0
881866,1295171,5.0
341926,1773356,5.0
262593,734229,1.0
95940,2548121,5.0
523457,2595236,5.0
881924,1687082,5.0
207444,1962198,5.0
599571,1880689,5.0
623100,573593,5.0
715022,1770781,5.0
266986,1905844,5.0
613954,148089,5.0
958926,1928796,5.0
8892,1920477,5.0
896141,920927,5.0
461445,1744232,5.0
745527,1010328,4.0
774346,1698166,5.0
682532,416213,5.0
857576,137585,3.0
631338,1615177,5.0
39448,2833955,4.0
390308,1108555,5.0
743060,1005880,5.0
115720,2396750,5.0
116683,1768956,3.0
994398,2955585,5.0
422156,127081,5.0
868139,1273915,5.0
204577,1626903,5.0
970467,2468805,4.0
951866,2296481,4.0
351754,139086,4.0
262530,137585,5.0
208439,2464025,3.0
547970,1050289,5.0
967214,1378631,4.0
132049,1658741,5.0
773137,1350479,5.0
206247,2322793,3.0
327395,2661998,3.0
498847,826125,5.0
983494,152836,5.0
81078,1566348,5.0
296026,1992625,4.0
769327,1472909,5.0
212647,152836,5.0
996793,302043,5.0
282268,1487957,4.0
835678,168592,4.0
508278,1226293,5.0
805873,2647959,4.0
92503,131117,4.0
614922,1883531,5.0
121256,168610,5.0
82090,2771965,5.0
577120,2403142,4.0
603651,2122305,4.0
646817,174086,5.0
443019,1229092,4.0
832196,1398523,5.0
253183,760309,5.0
140183,172027,5.0
574279,1842684,4.0
864996,833666,4.0
467366,714449,4.0
278783,746029,5.0
403439,1592185,5.0
85650,2444237,3.0
332342,176490,5.0
416787,131698,4.0
854241,327817,5.0
789665,1147823,5.0
558511,1154504,5.0
84207,1295171,5.0
850935,1459539,5.0
14953,1048184,5.0
63199,2590191,5.0
862145,468314,4.0
313140,1383321,5.0
369431,138431,4.0
527143,987569,4.0
549748,166633,4.0
933313,187984,1.0
63630,131117,5.0
692417,2005622,4.0
897942,1655531,5.0
797688,137585,5.0
71598,815826,5.0
308887,588814,5.0
263740,314633,5.0
56893,1157136,5.0
889796,1050242,5.0
722414,258206,4.0
267362,1882156,4.0
54913,1028680,5.0
137064,1905844,4.0
626693,2651766,5.0
401251,1891250,5.0
818150,1336309,4.0
824111,1219754,5.0
83718,2648913,5.0
185925,985499,4.0
662371,2859490,5.0
874475,617766,5.0
384849,124204,5.0
616977,177394,5.0
10156,166633,4.0
918534,631251,5.0
561694,1348294,5.0
617216,1163553,4.0
722796,834814,4.0
608220,1043392,5.0
4245,247125,5.0
27726,1832896,5.0
5760,124553,2.0
980551,432275,5.0
184049,943243,5.0
916109,547674,4.0
266106,1285647,5.0
500817,327817,4.0
864229,1913424,5.0
250171,507766,4.0
401479,2403142,4.0
895662,1808470,5.0
457575,162634,5.0
864651,174391,5.0
1234,131698,5.0
397386,879452,5.0
986074,497719,5.0
87909,1180533,4.0
77501,1427750,5.0
282976,168610,5.0
160202,1542250,4.0
563928,2173369,5.0
917129,1849737,4.0
750497,301873,5.0
16313,166633,3.0
160561,1433766,5.0
988979,1618682,5.0
446073,255986,4.0
310506,344877,5.0
500518,182578,5.0
990250,1704630,4.0
212883,168592,5.0
763633,730008,4.0
58729,174258,4.0
143106,227818,4.0
